tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ad3ae65de2639a98_score,player_64c238d2_x,player_64c238d2_y,player_64c238d2_move_target,player_64c238d2_item,player_64c238d2_score,player_64c238d2_cut_speed,player_64c238d2_speed,player_f505bb64_x,player_f505bb64_y,player_f505bb64_move_target,player_f505bb64_item,player_f505bb64_score,player_f505bb64_cut_speed,player_f505bb64_speed
82,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
83,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
84,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
85,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
86,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
87,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
88,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
89,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
90,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
91,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
92,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
93,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
94,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
95,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
96,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
97,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
98,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
99,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
100,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
101,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
102,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
103,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
104,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
105,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
106,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
107,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
108,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
109,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
110,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
111,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
112,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
113,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
114,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
115,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
116,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
117,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
118,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
119,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
120,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.62500000000014,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
121,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,41.250000000000284,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
122,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,41.875000000000426,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
123,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,42.50000000000057,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
124,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,43.12500000000071,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
125,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,43.75000000000085,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
126,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,44.375000000000995,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
127,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,45.00000000000114,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
128,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,45.62500000000128,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
129,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,46.25000000000142,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
130,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,46.87500000000156,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
131,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,47.500000000001705,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
132,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,48.12500000000185,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
133,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,48.75000000000199,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
134,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,49.37500000000213,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
135,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,50.000000000002274,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
136,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,50.625000000002416,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
137,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,51.25000000000256,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
138,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,51.8750000000027,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
139,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,52.50000000000284,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
140,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,53.125000000002984,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
141,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,53.750000000003126,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
142,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,54.37500000000327,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
143,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,55.00000000000341,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
144,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,55.62500000000355,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
145,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,56.250000000003695,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
146,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,56.87500000000384,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
147,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,57.50000000000398,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
148,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,58.12500000000412,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
149,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,58.75000000000426,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
150,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,59.375000000004405,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
151,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,60.00000000000455,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
152,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,60.62500000000469,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
153,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,61.25000000000483,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
154,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,61.875000000004974,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
155,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,62.500000000005116,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
156,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,63.12500000000526,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
157,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,63.7500000000054,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
158,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,64.37500000000512,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
159,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,65.00000000000455,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
160,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,65.62500000000398,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
161,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,66.25000000000341,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
162,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,66.87500000000284,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
163,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,67.50000000000227,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
164,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,68.1250000000017,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
165,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,68.75000000000114,,,0,1.0,15.0,88.0,40.0,,,0,0.5,30.0
166,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,69.37500000000057,,,0,1.0,15.0,88.0,38.749999999999716,,,0,0.5,30.0
167,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,70.0,,,0,1.0,15.0,88.0,37.49999999999943,,,0,0.5,30.0
